exp	c_1086	0181_0001	400	606578	214314	246975	279090	310308	340435	368093	393597	416865	437661	455957	472278	486457	498706	509230	517961	525093	530967	535872	539952	543175	545891	547974	549548	550859	551852	552648	553241	553653	554016	554301	554534	554703	554857	554981	555087	555176	555267	555335	555406	555488
exp	c_1086	0101_0001	550	451137	156864	181651	205115	228906	250805	271818	290244	308190	323580	338064	350168	360937	370177	378087	384608	390100	394714	398366	401398	403722	405667	407178	408398	409385	410234	410858	411424	411873	412285	412656	412942	413199	413433	413652	413905	414126	414378	414635	414871	415131
exp	c_1086	0127_0001	650	500688	174234	201140	227509	253622	278857	301395	322464	342321	359676	375090	388806	400575	410622	419051	426374	432533	437468	441672	445075	447822	450138	451892	453464	454640	455598	456462	457203	457830	458273	458629	458957	459293	459555	459861	460150	460420	460706	460926	461195	461408
exp	c_1086	0168_0001	800	345654	120218	138729	157055	174763	191626	207749	222519	236099	248232	258844	268417	276569	283823	289712	294808	298986	302481	305254	307511	309413	310935	312110	313052	313851	314439	314978	315435	315800	316114	316415	316681	316945	317192	317470	317725	318041	318322	318568	318824	319093
exp	c_2198	0183_0001	400	655762	213405	246828	279569	310787	340474	368492	393916	417258	438271	456900	473341	487763	499961	510146	518799	526105	532044	537008	541047	544241	546827	548854	550538	551857	552904	553777	554402	554917	555330	555667	555887	556077	556240	556390	556517	556621	556752	556873	556991	557114
exp	c_2198	0103_0001	550	436457	141047	163353	184510	205272	225078	243464	260812	276292	290605	303123	314141	323649	331979	339067	344975	350013	354052	357333	360122	362262	364058	365439	366540	367481	368179	368831	369347	369824	370239	370652	370997	371341	371684	372016	372346	372708	373094	373495	373924	374346
exp	c_2198	0130_0001	650	530869	170952	197628	223844	249181	273193	295878	317272	336341	353224	368539	381727	393397	403340	411822	418939	424934	429922	433815	437126	439842	442057	443915	445434	446675	447760	448717	449522	450295	450931	451547	452098	452549	453091	453610	454124	454665	455167	455660	456115	456545
exp	c_2198	0170_0001	800	479679	153742	177636	201295	224592	246442	266978	285711	302889	318371	332287	344444	354868	363890	371614	378098	383494	387919	391565	394619	397074	399108	400731	402127	403250	404158	405011	405719	406335	406939	407522	408094	408661	409226	409860	410541	411185	411818	412479	413104	413592
exp	c_54	0179_0001	400	569503	208427	239614	270905	301491	330369	357554	382463	404870	425292	443588	459498	473493	485437	495582	504012	511150	517082	521899	525794	528941	531458	533418	534946	536207	537181	537921	538549	539029	539386	539644	539816	539982	540113	540239	540327	540416	540470	540538	540606	540678
exp	c_54	0099_0001	550	476323	172645	198781	225773	250812	275247	297852	318645	337894	355111	370458	383722	395426	405520	414177	421161	427144	432024	436200	439375	442087	444169	445844	447150	448189	449028	449688	450191	450649	451006	451333	451603	451837	451995	452166	452327	452497	452652	452838	453008	453208
exp	c_54	0126_0001	650	538037	194078	224471	254123	281933	309967	335481	358846	380793	400144	417276	432292	445521	457103	466775	474846	481838	487338	491857	495813	498860	501373	503465	505022	506306	507317	508160	508891	509421	509824	510167	510432	510694	510897	511103	511311	511484	511655	511825	511993	512131
exp	c_54	0166_0001	800	481459	172968	199693	226783	252691	277207	300031	321254	340781	358496	374112	387835	399705	409841	418513	425779	431935	436923	440972	444259	446870	449033	450772	452163	453255	454155	454803	455420	455837	456161	456488	456743	456964	457198	457440	457706	457925	458162	458400	458620	458833
exp	empty	0187_0001	400	574279	216681	250691	284158	316184	346428	374829	400623	424356	445888	464601	481159	495576	508085	518635	527436	534792	540902	546022	550077	553415	555970	558034	559762	561122	562132	562966	563589	564067	564449	564735	564988	565186	565316	565430	565517	565580	565614	565646	565675	565705
exp	empty	0096_0001	550	453729	170300	196762	222666	247996	271642	294148	314455	333775	350415	365835	378818	390953	400926	409545	416451	422497	427214	431311	434461	437073	439128	440742	442033	443068	443883	444524	445017	445377	445660	445910	446094	446209	446320	446401	446478	446529	446590	446652	446714	446773
exp	empty	0124_0001	650	522451	194735	225886	255885	284566	312263	337993	361819	383747	403556	421071	436405	449294	460619	470548	478615	485533	491049	495703	499498	502544	504979	507026	508630	509829	510852	511625	512299	512768	513067	513299	513437	513543	513636	513721	513793	513857	513919	513972	514031	514078
exp	empty	0173_0001	800	395451	147351	170081	192747	214575	235736	255418	273481	290067	304667	318072	329924	340142	348888	356555	362826	367923	372316	375835	378695	380932	382761	384232	385391	386307	387008	387551	388025	388286	388486	388647	388768	388864	388950	389045	389123	389191	389251	389320	389377	389426
