exp	c_1086	0181_0001	400	606578	215447	246047	280826	312055	342499	369507	395531	418653	439593	458939	474708	488944	500692	511389	519812	526901	532575	537328	541137	544205	546631	548550	550065	551204	552108	552735	553256	553642	553945	554187	554344	554516	554613	554698	554751	554796	554842	554872	554907	554929
exp	c_1086	0101_0001	550	451137	158293	182744	206553	230247	252027	272532	291505	309426	325228	339362	351623	362042	371327	378990	385473	390947	395365	398907	401718	404009	405822	407229	408339	409193	409873	410371	410736	411047	411288	411442	411561	411657	411738	411788	411832	411867	411899	411945	411985	412026
exp	c_1086	0127_0001	650	500688	175294	202628	228959	254568	279604	302930	324048	343502	360940	375978	389714	401809	411721	420121	427509	433299	438192	442122	445313	447944	449999	451517	452782	453803	454545	455143	455576	455939	456223	456434	456597	456732	456845	456958	457060	457165	457236	457347	457445	457575
exp	c_1086	0168_0001	800	345654	121021	139133	157549	174952	192250	207728	223013	236313	248398	259226	268695	276784	283988	289897	294837	299051	302440	305292	307481	309300	310668	311819	312669	313276	313742	314104	314395	314630	314776	314902	314987	315078	315145	315204	315271	315313	315353	315405	315458	315504
exp	c_2198	0183_0001	400	655762	216179	249049	281823	312858	342953	369799	396526	419674	441006	459382	475472	489630	501631	512011	520724	527984	533621	538364	542271	545276	547663	549625	551070	552313	553188	553919	554444	554855	555196	555407	555588	555745	555850	555933	555988	556044	556100	556135	556171	556208
exp	c_2198	0103_0001	550	436457	142096	164378	185694	206314	226437	244940	261925	277813	292300	304510	315534	325102	333264	340030	345792	350658	354558	357785	360348	362325	363963	365273	366220	367004	367589	368005	368360	368636	368840	368990	369110	369193	369278	369336	369383	369419	369465	369508	369551	369609
exp	c_2198	0130_0001	650	530869	172466	197948	223784	249927	273926	296960	317637	336302	353921	369357	382305	393999	403712	411941	419157	424994	429803	433572	436659	439201	441172	442648	443863	444817	445547	446122	446536	446861	447139	447336	447498	447660	447786	447917	448038	448195	448331	448490	448633	448810
exp	c_2198	0170_0001	800	479679	154720	178719	202164	225235	246886	267412	286215	303561	319081	332650	345010	355214	364242	371855	378316	383525	387899	391369	394205	396483	398290	399687	400692	401526	402183	402682	403044	403326	403542	403717	403869	403991	404090	404169	404238	404312	404410	404522	404643	404753
exp	c_54	0179_0001	400	569503	209402	239596	273403	302832	333451	359943	385520	407457	428438	446427	462602	476044	487800	497763	506119	513343	518834	523619	527136	530161	532372	534346	535751	536794	537591	538215	538707	539073	539350	539531	539676	539775	539882	539938	539996	540037	540077	540095	540111	540127
exp	c_54	0099_0001	550	476323	174084	200046	226910	252569	277379	299946	320463	339436	356691	371918	384995	396760	406526	415151	422267	428223	432787	436778	439956	442555	444531	446039	447194	448129	448863	449410	449788	450127	450349	450531	450652	450748	450838	450898	450943	450982	451016	451045	451073	451107
exp	c_54	0126_0001	650	538037	195751	226004	256160	284579	312183	338150	361902	383615	402835	419914	434584	448001	459218	468675	476748	483290	488501	492985	496730	499543	501785	503599	504947	506038	506916	507545	507993	508306	508562	508773	508959	509104	509211	509311	509411	509498	509573	509653	509731	509829
exp	c_54	0166_0001	800	481459	174732	201270	227436	253604	277845	301390	323272	341940	359711	375377	388855	400664	410916	419178	426579	432378	437475	441448	444637	447101	449081	450615	451858	452803	453486	454039	454471	454776	455019	455204	455343	455450	455511	455571	455639	455687	455751	455814	455872	455919
exp	empty	0187_0001	400	574279	218743	251984	286475	317987	348307	377059	402916	427322	448327	467503	483892	498260	510632	520880	529657	536838	542900	547824	551676	554690	557157	558997	560616	561743	562658	563358	563890	564304	564615	564848	565013	565135	565234	565295	565348	565388	565412	565437	565459	565475
exp	empty	0096_0001	550	453729	172027	197627	223904	249193	273943	295964	316762	335679	352965	367785	381136	392411	402574	410787	417855	423550	428283	432093	435306	437709	439681	441252	442429	443321	444022	444594	445019	445294	445525	445722	445858	445946	446017	446067	446104	446143	446168	446197	446215	446233
exp	empty	0124_0001	650	522451	198265	228327	258601	287531	314255	340647	365267	386993	406606	424278	439085	451967	463488	473018	481224	487740	493302	497687	501296	504167	506306	508067	509442	510452	511233	511908	512378	512754	513023	513221	513358	513457	513563	513636	513690	513745	513797	513843	513894	513936
exp	empty	0173_0001	800	395451	148789	171493	194035	216559	237756	257321	275124	291734	306702	319995	331461	341326	350001	357470	363670	368901	373086	376564	379262	381454	383194	384542	385573	386357	387024	387489	387788	388064	388282	388441	388556	388638	388710	388768	388805	388832	388856	388891	388919	388935
