exp	c_1086	0181_0001	400	606578	213843	246737	278517	309745	339132	366831	392401	415977	437283	455499	471557	485711	497692	508124	516562	523921	529789	534738	538722	542006	544633	546749	548457	549797	550817	551597	552229	552740	553144	553444	553691	553889	554051	554187	554318	554422	554495	554579	554659	554754
exp	c_1086	0101_0001	550	451137	157314	181955	205706	229246	250694	271640	290364	307751	323538	337399	349648	360231	369462	377288	383743	389351	393801	397482	400572	402944	404893	406428	407747	408693	409485	410079	410489	410864	411160	411404	411623	411792	411941	412119	412294	412474	412650	412845	413048	413261
exp	c_1086	0127_0001	650	500688	175002	201849	227970	253830	278130	300848	321914	341234	358827	374190	387745	399489	409814	418577	425757	431916	437060	441211	444513	447205	449432	451161	452481	453595	454482	455210	455791	456268	456609	456944	457254	457533	457788	458070	458320	458595	458890	459215	459540	459863
exp	c_1086	0168_0001	800	345654	120136	138598	156629	174596	191482	207051	221981	235473	247498	258054	267576	275761	282910	288928	293996	298238	301754	304610	306877	308792	310286	311464	312364	313093	313709	314170	314529	314798	315023	315216	315402	315567	315742	315931	316169	316401	316632	316877	317170	317487
exp	c_2198	0183_0001	400	655762	213247	246059	279242	309426	339281	367984	393565	416376	437125	455833	471862	486228	498354	508681	517387	524825	530805	535637	539580	542954	545548	547596	549256	550617	551678	552569	553239	553755	554129	554437	554692	554921	555097	555249	555389	555503	555632	555733	555874	556002
exp	c_2198	0103_0001	550	436457	140643	162588	183614	204387	224309	243019	260319	275703	289724	302428	313405	323152	331328	338458	344200	349209	353269	356531	359208	361390	363135	364526	365679	366533	367210	367750	368194	368561	368857	369133	369367	369585	369784	369969	370188	370422	370654	370917	371175	371524
exp	c_2198	0130_0001	650	530869	171389	197565	223914	248976	272636	295291	315782	334923	352026	367469	380623	392105	402065	410598	417655	423580	428360	432501	435819	438492	440596	442356	443727	444828	445715	446449	447123	447645	448125	448558	448908	449304	449729	450123	450571	451078	451604	452143	452685	453263
exp	c_2198	0170_0001	800	479679	154038	177710	201307	223903	245526	265667	284393	301547	317177	331046	342992	353523	362760	370355	376813	382291	386761	390427	393354	395702	397617	399202	400424	401408	402216	402878	403449	403909	404281	404664	405017	405402	405812	406257	406726	407236	407818	408389	409061	409785
exp	c_54	0179_0001	400	569503	207534	239585	271095	301767	331076	357972	383022	405945	426122	444134	460206	473965	485710	495581	504061	511150	516863	521675	525516	528568	530937	532883	534469	535687	536647	537349	537905	538322	538657	538911	539115	539264	539407	539526	539617	539673	539741	539824	539881	539938
exp	c_54	0099_0001	550	476323	172231	198558	224887	250550	274345	297046	318083	336912	354337	369364	382772	394514	404426	413087	420052	426146	431230	435418	438626	441249	443345	445022	446284	447366	448157	448831	449364	449743	450046	450317	450520	450686	450814	450928	451032	451161	451276	451398	451547	451697
exp	c_54	0126_0001	650	538037	194933	224534	253936	282839	310021	335619	359067	380602	400156	417570	432664	445851	457183	466802	475054	481630	487179	491807	495524	498508	500906	502821	504335	505561	506525	507286	507891	508339	508661	508941	509148	509358	509581	509770	509993	510182	510392	510604	510832	511031
exp	c_54	0166_0001	800	481459	173406	199481	226383	252096	276531	299669	321036	340168	357721	373223	386894	398872	409126	417904	425230	431230	436259	440369	443664	446410	448542	450229	451512	452531	453325	453937	454419	454785	455043	455279	455479	455675	455865	456055	456266	456482	456713	456928	457196	457447
exp	empty	0187_0001	400	574279	217473	250589	283821	315736	346009	374154	400051	423717	445046	464107	480586	495214	507584	518013	526699	533980	540049	545235	549361	552726	555482	557547	559240	560600	561616	562466	563100	563570	563927	564222	564467	564654	564808	564929	565016	565093	565143	565176	565206	565234
exp	empty	0096_0001	550	453729	170417	196728	222838	248055	271520	293976	314754	333549	350825	365775	379226	390598	400456	408895	416131	421956	426854	430746	433996	436651	438704	440416	441686	442709	443532	444146	444637	444981	445280	445492	445628	445720	445788	445839	445894	445936	445979	446034	446079	446131
exp	empty	0124_0001	650	522451	195952	226255	255942	285058	313003	338806	362687	384198	403760	421295	436667	449987	461468	471196	479464	486247	491913	496439	500207	503121	505483	507320	508717	509905	510783	511485	511987	512397	512674	512849	512984	513090	513176	513265	513345	513424	513508	513598	513677	513763
exp	empty	0173_0001	800	395451	147508	170573	193056	215079	235780	255427	273292	289915	304757	317962	329720	339916	348725	356237	362534	367743	371932	375409	378279	380572	382386	383838	385039	385963	386686	387215	387623	387875	388059	388195	388290	388378	388459	388531	388604	388685	388757	388834	388895	388984
