exp	c_1086	0181_0001	400	0.00116809	257515	14.8494
exp	c_1086	0101_0001	550	0.00106643	196662	14.5875
exp	c_1086	0127_0001	650	0.000976013	233499	14.7516
exp	c_1086	0168_0001	800	0.000704253	135449	9.94176
exp	c_2198	0183_0001	400	0.00252073	245243	20.0396
exp	c_2198	0103_0001	550	0.00242174	182197	17.5332
exp	c_2198	0130_0001	650	0.00219106	207199	18.6518
exp	c_2198	0170_0001	800	0.00189724	167977	17.2372
exp	c_54	0179_0001	400	0.000644132	229253	16.2592
exp	c_54	0099_0001	550	0.000417668	218750	nan
exp	c_54	0126_0001	650	0.000557433	243710	0.0599059
exp	c_54	0166_0001	800	0.000547125	157618	7.64337
exp	empty	0187_0001	400	0.000125153	177358	2.33724
exp	empty	0106_0001	550	0.000176551	205788	13.5072
exp	empty	0124_0001	650	0.000131267	256795	6.3856
exp	empty	0173_0001	800	6.03119e-05	127800	5.38157
