exp	c_54	0179_0001	400.0	66.7250918010796	5.596897237515226	3.083735472392344
exp	c_54	0099_0001	550.0	55.413511398509165	6.145346246046295	6.511101432795452
exp	c_54	0126_0001	650.0	54.482161884658005	5.735473833800842	2.1779286526713046
exp	c_54	0166_0001	800.0	55.305874127627206	7.029380281901877	2.355991797132369
exp	c_1086	0181_0001	400.0	61.676824846221734	3.3828120749660506	2.8516527480539877
exp	c_1086	0101_0001	550.0	65.12030050589077	3.8858784639321553	3.961872385682405
exp	c_1086	0127_0001	650.0	64.40435924209648	3.6326198742173634	2.347994461952328
exp	c_1086	0168_0001	800.0	51.755772932460985	4.59908714938053	2.4502505248296096
exp	c_2198	0183_0001	400.0	56.038745756289835	2.1038178656927373	1.5840801812101417
exp	c_2198	0103_0001	550.0	64.01690224165729	2.535767672420958	1.7485590589670867
exp	c_2198	0130_0001	650.0	60.62912678188845	2.329278623199295	0.9060315934788479
exp	c_2198	0170_0001	800.0	55.55585149152937	2.617714156068978	0.9112321364890124
