exp	c_1086	0181_0001	400	606578	465969	469456	472519	475956	478825	482020	484865	487693	490556	493121	495875	498369	500947	503215	505606	507762	510012	512016	514062	515996	517854	519695	521317	523140	524654	526262	527637	529190	530380	531821	533007	534238	535335	536381	537430	538358	539332	540146	541077	541810
exp	c_1086	0101_0001	550	451137	345379	347905	350278	352612	355038	357304	359502	361633	363621	365514	367466	369349	371123	373008	374603	376564	377915	379371	380962	382398	383853	385166	386402	387701	388840	390017	391083	392196	393149	394144	395111	395947	396822	397655	398418	399135	399851	400486	401124	401729
exp	c_1086	0127_0001	650	500688	383212	385997	388587	391386	394065	396504	398945	401305	403511	405800	407893	409972	411753	414157	415932	417845	419584	421261	422879	424431	426020	427523	428938	430398	431683	432891	434132	435335	436471	437517	438542	439514	440432	441339	442237	442997	443780	444583	445254	445897
exp	c_1086	0168_0001	800	345654	264497	266386	268248	270030	271792	273401	275100	276808	278372	279936	281364	282760	284125	285425	286742	288158	289342	290507	291676	292769	293904	294964	295936	296869	297778	298620	299482	300283	300996	301719	302436	303120	303775	304432	305033	305629	306208	306672	307128	307610
exp	c_2198	0183_0001	400	655762	466834	470480	473686	477015	479988	482970	486017	488825	491682	494325	496882	499450	501941	504324	506654	508911	511044	513123	515182	517084	518839	520719	522343	524066	525556	527137	528493	529992	531290	532630	533813	535049	536205	537346	538298	539379	540265	541195	542030	542879
exp	c_2198	0103_0001	550	436457	310054	312325	314445	316618	318639	320555	322587	324464	326302	328122	329783	331544	333221	334901	336376	337826	339302	340633	342027	343280	344520	345737	346888	348029	349164	350164	351086	352006	352923	353788	354575	355411	356153	356851	357583	358172	358786	359334	359863	360422
exp	c_2198	0130_0001	650	530869	376056	378888	381259	383859	386430	388929	391366	393540	395581	398157	400193	402179	404249	406064	407881	409700	411445	413098	414786	416253	417731	419166	420593	421957	423245	424458	425646	426866	427948	428913	429840	430767	431594	432554	433432	434296	435044	435785	436520	437162
exp	c_2198	0170_0001	800	479679	338860	341405	343821	346059	348272	350481	352524	354671	356761	358673	360611	362491	364321	366033	367661	369280	370889	372333	373809	375193	376547	377850	379116	380322	381521	382613	383641	384643	385704	386656	387570	388477	389302	390130	390916	391616	392291	392990	393651	394252
exp	c_54	0179_0001	400	569503	453573	456679	460054	463182	466156	469042	472155	474968	477623	480257	482764	485225	487757	489934	492075	494230	496342	498411	500286	502229	504017	505838	507470	509079	510602	512157	513564	514998	516303	517526	518691	519843	520820	521898	522931	523909	524853	525633	526426	527192
exp	c_54	0099_0001	550	476323	379237	381899	384474	387069	389557	391959	394441	396588	398945	401055	403067	405195	407216	409052	410979	412785	414343	416318	417691	419374	420781	422205	423708	425033	426330	427493	428692	429770	430962	431905	432920	433877	434759	435698	436555	437349	438072	438786	439463	440177
exp	c_54	0126_0001	650	538037	427010	430269	433375	436278	439146	442063	444816	447531	450038	452595	455003	457133	459969	461912	464021	466064	468017	469877	471767	473593	475260	476857	478531	480045	481447	482781	484141	485374	486632	487875	489050	490160	491172	492189	493218	494164	495053	495909	496688	497362
exp	c_54	0166_0001	800	481459	382434	385279	388020	390648	393222	395595	397853	400288	402537	404711	406813	408977	411015	412980	414947	416672	418426	420201	421875	423371	424933	426328	427836	429226	430540	431840	433075	434239	435296	436376	437346	438319	439214	440121	440964	441750	442534	443360	444015	444676
exp	empty	0187_0001	400	574279	474960	478471	481737	485017	488199	491349	494393	497307	500052	503031	505566	508158	510834	513227	515719	517905	520033	522070	524163	526117	528056	529861	531640	533350	534964	536471	537919	539427	540662	542098	543320	544620	545660	546840	547842	548846	549770	550690	551560	552327
exp	empty	0096_0001	550	453729	374718	377494	380129	382782	385291	387682	389998	392225	394475	396741	398835	400815	403078	404634	406589	408294	410021	411588	413180	414707	416193	417525	418970	420326	421627	422926	424028	425145	426319	427362	428302	429201	430136	431020	431846	432621	433415	434111	434789	435466
exp	empty	0124_0001	650	522451	431440	434670	437613	440546	443499	446371	449115	451780	454278	456797	459301	461660	464014	465958	468690	470460	472366	474328	476206	478044	479781	481386	483046	484640	486092	487465	488943	490169	491422	492553	493705	494700	495741	496838	497780	498648	499510	500354	501132	501895
exp	empty	0173_0001	800	395451	326454	328791	331026	333303	335520	337650	339734	341750	343694	345880	347572	349348	350973	352664	354316	355942	357447	358900	360274	361572	362909	364177	365445	366569	367635	368707	369720	370673	371567	372479	373344	374186	374956	375750	376427	377118	377782	378451	378998	379555
