exp	c_1086	0181_0001	400	0.00445233	484073	31.932
exp	c_1086	0101_0001	550	0.00451543	392682	32.9704
exp	c_1086	0127_0001	650	0.00421078	452281	34.0752
exp	c_1086	0168_0001	800	0.00346687	253911	24.2912
exp	c_2198	0183_0001	400	0.00877716	491433	47.8641
exp	c_2198	0103_0001	550	0.00980834	362544	46.0138
exp	c_2198	0130_0001	650	0.00897722	432959	50.7329
exp	c_2198	0170_0001	800	0.00800851	317338	43.0755
exp	c_54	0179_0001	400	0.00246697	468651	24.553
exp	c_54	0099_0001	550	0.00251299	436477	24.7211
exp	c_54	0126_0001	650	0.00209214	488656	25.4031
exp	c_54	0166_0001	800	0.00228854	293602	25.456
exp	empty	0187_0001	400	0.000393284	492200	16.3587
exp	empty	0106_0001	550	2.98589e-05	448458	0.0894986
exp	empty	0124_0001	650	0.000531999	509552	14.189
exp	empty	0173_0001	800	0.000337632	313898	10.9721
