exp	c_54	0179_0001	400.0	728.0841996013891	5.108121993886921	2.6015419896325547
exp	c_54	0099_0001	550.0	737.2636082174748	5.635642389910289	6.2815488160926405
exp	c_54	0126_0001	650.0	743.3776875264412	5.3384424134659625	1.1756330219315871
exp	c_54	0166_0001	800.0	763.4295937424298	6.479895445325725	0.9541829847490594
exp	c_1086	0181_0001	400.0	728.4890260344	3.093252411554721	2.6829740281217407
exp	c_1086	0101_0001	550.0	733.9611618705705	3.5363115445485387	3.7907109144365143
exp	c_1086	0127_0001	650.0	742.576506758406	3.346688244121368	2.0530890061863447
exp	c_1086	0168_0001	800.0	756.7786789751281	4.2551422071842255	2.029440818594022
exp	c_2198	0183_0001	400.0	722.1648435710761	1.9289439997557185	1.4583035083285696
exp	c_2198	0103_0001	550.0	739.3472065029836	2.3081018464167617	1.5626875728249017
exp	c_2198	0130_0001	650.0	748.3015565614389	2.1438327888284445	0.4968419398244519
exp	c_2198	0170_0001	800.0	758.0055547752874	2.4037696081368147	0.34353860586929336
