exp	c_1086	0181_0001	400	0.0020416	441704	21.9038
exp	c_1086	0101_0001	550	0.00202536	357954	23.0309
exp	c_1086	0127_0001	650	0.00182663	417045	25.6078
exp	c_1086	0168_0001	800	0.0013409	228853	15.5582
exp	c_2198	0183_0001	400	0.0036945	442668	33.6743
exp	c_2198	0103_0001	550	0.00472136	329786	30.9085
exp	c_2198	0130_0001	650	0.00444566	395376	35.2671
exp	c_2198	0170_0001	800	0.00356401	291390	28.787
exp	c_54	0179_0001	400	0.00113785	428989	25.8267
exp	c_54	0099_0001	550	0.00101826	391450	20.8111
exp	c_54	0126_0001	650	0.000869673	443945	0.618909
exp	c_54	0166_0001	800	0.00089082	263225	12.8642
exp	empty	0187_0001	400	0.000173172	441689	20.6397
exp	empty	0106_0001	550	0.000325833	401641	0.122108
exp	empty	0124_0001	650	0.000284261	471852	16.4584
exp	empty	0173_0001	800	0.000117816	289261	8.54257
