exp	c_1086	0181_0001	400	1224240	437389	502182	570333	632550	693726	749375	801442	847761	891077	928123	961145	988366	1013503	1033554	1050480	1064441	1075939	1085322	1092906	1099063	1103688	1107507	1110348	1112689	1114381	1115685	1116636	1117437	1118002	1118451	1118806	1119072	1119274	1119403	1119525	1119610	1119686	1119739	1119796	1119845
exp	c_1086	0101_0001	550	973221	344277	396722	449122	499600	547879	591890	633048	671771	704912	734703	760709	783196	802707	818766	832407	844058	853112	860576	866654	871411	875146	878076	880316	882100	883416	884450	885228	885834	886318	886634	886874	887088	887248	887345	887466	887538	887624	887724	887812	887911
exp	c_1086	0127_0001	650	1062810	376561	433648	489700	545295	596855	646009	692469	732989	769269	802293	830467	855236	876747	894863	909826	922132	932082	940128	946664	952033	956251	959438	961978	963919	965413	966582	967444	968096	968631	969057	969367	969656	969886	970126	970342	970556	970765	970956	971199	971454
exp	c_1086	0168_0001	800	653396	229150	264350	299076	332390	364693	394940	423217	448666	471194	491519	508939	524183	537218	548487	558025	565691	572055	577170	581342	584645	587304	589290	590841	592011	592879	593532	594081	594474	594750	594978	595138	595294	595409	595515	595619	595703	595796	595887	595989	596101
exp	c_2198	0183_0001	400	1329940	442283	508327	574163	638143	699719	755277	808598	855226	897080	934455	967091	996268	1020442	1041312	1058224	1072644	1084085	1093672	1101053	1107250	1111987	1115811	1118785	1121131	1122870	1124243	1125272	1126051	1126661	1127093	1127443	1127710	1127920	1128073	1128191	1128304	1128389	1128458	1128527	1128592
exp	c_2198	0103_0001	550	952467	311148	360842	406303	451902	495753	536880	573047	607192	638002	665102	688629	709249	726945	741679	753966	764248	772674	779278	784806	789105	792637	795319	797365	799037	800264	801157	801875	802444	802903	803211	803464	803649	803805	803928	804051	804136	804245	804331	804417	804534
exp	c_2198	0130_0001	650	1100960	360707	416112	468710	521342	572025	617969	662511	701901	736593	768600	795785	819593	839951	856945	871313	883258	892823	900602	907024	911931	915940	919100	921510	923428	924907	925980	926825	927501	928033	928511	928839	929134	929409	929652	929951	930237	930527	930858	931188	931550
exp	c_2198	0170_0001	800	900439	292816	338274	383114	426088	466732	504733	540166	572199	601218	627012	649280	668815	685500	699492	711352	721042	728965	735513	740678	744934	748099	750620	752552	754042	755240	756105	756752	757276	757653	757950	758223	758440	758620	758770	758899	759046	759201	759406	759611	759849
exp	c_54	0179_0001	400	1149420	427473	486565	555533	615939	676678	730617	780601	826680	867699	905194	935586	963911	986636	1006861	1023495	1037543	1048397	1057870	1064841	1070722	1075367	1079062	1081758	1083799	1085506	1086651	1087619	1088301	1088837	1089225	1089537	1089760	1089949	1090066	1090170	1090264	1090338	1090380	1090414	1090449
exp	c_54	0099_0001	550	1036550	380069	438845	496420	551482	606327	654633	699676	740647	778273	810634	839517	864581	886288	904152	919184	931893	942032	950377	957052	962518	966651	969830	972321	974261	975765	976867	977725	978370	978834	979212	979463	979663	979838	979956	980068	980165	980234	980314	980377	980464
exp	c_54	0126_0001	650	1102020	406181	465958	527028	586478	641322	694790	743956	788508	828471	864227	894392	920643	943347	962361	978590	991910	1002855	1011469	1018690	1024260	1028707	1032233	1034938	1037024	1038633	1039873	1040793	1041456	1041999	1042419	1042728	1043012	1043219	1043421	1043611	1043764	1043928	1044088	1044284	1044460
exp	c_54	0166_0001	800	756845	276162	318694	359446	400403	439149	475402	509490	539130	566857	591068	612537	630816	646704	660231	671113	680467	688106	694195	699015	702871	705841	708295	710199	711630	712708	713555	714217	714683	715056	715336	715551	715702	715819	715923	716018	716094	716181	716272	716370	716458
exp	empty	0187_0001	400	1149670	440798	511537	575853	640887	700356	758316	810318	857904	899740	938123	970985	1000333	1024261	1044967	1062123	1076452	1088306	1097615	1105257	1111312	1116252	1119949	1122946	1125246	1126907	1128238	1129245	1130034	1130617	1131073	1131386	1131630	1131804	1131937	1132032	1132093	1132142	1132185	1132223	1132261
exp	empty	0106_0001	550	1021750	390550	449532	508226	564858	619667	669950	716358	757703	795865	829808	858720	884644	906489	925396	940729	953352	963839	972454	979287	984615	988934	992338	994852	996781	998334	999459	1000354	1001001	1001513	1001891	1002151	1002341	1002490	1002591	1002679	1002734	1002804	1002853	1002893	1002933
exp	empty	0124_0001	650	1096800	418208	482536	545755	606956	664018	717964	768996	815152	856257	892301	924348	951456	975010	994973	1011974	1025468	1036739	1045913	1053163	1058840	1063411	1066910	1069684	1071827	1073463	1074752	1075738	1076443	1076974	1077380	1077692	1077937	1078127	1078262	1078385	1078479	1078583	1078679	1078775	1078860
exp	empty	0173_0001	800	747976	282824	326850	369829	411858	451554	488875	523178	554663	582282	607056	628739	647767	664058	677869	689261	698995	706835	713082	718074	722107	725320	727757	729630	731038	732211	733008	733614	734102	734480	734768	734981	735126	735256	735356	735411	735456	735512	735572	735626	735664
