exp	c_2198	0183_0001	400	657424	0.15596	0.987003	1.00342
exp	c_2198	0103_0001	550	437311	0.156934	0.984956	1.00191
exp	c_2198	0130_0001	650	531690	0.159631	0.984957	1.00065
exp	c_2198	0170_0001	800	480539	0.16067	0.987686	1.00069
exp	empty	0187_0001	400	575624	0.0197698	0.99786	1.00065
exp	empty	0096_0001	550	454455	0.0201736	0.996711	1.00022
exp	empty	0124_0001	650	523267	0.0202554	0.996933	1.0001
exp	empty	0173_0001	800	396093	0.0202023	0.997637	1.00012
