exp	c_1086	0181_0001	400	606578	215197	245994	280566	311296	342197	369322	394987	418159	439313	458298	474226	488510	500220	510759	519237	526366	532039	536784	540582	543629	546040	547976	549476	550581	551467	552105	552599	552985	553288	553522	553664	553838	553929	554003	554046	554087	554125	554151	554179	554197
exp	c_1086	0101_0001	550	451137	158055	182499	206511	230104	251623	272286	291193	309180	325025	339070	351303	361695	371071	378693	385158	390652	395062	398611	401430	403703	405515	406911	408019	408877	409547	410026	410389	410692	410926	411072	411187	411277	411352	411390	411424	411452	411478	411513	411544	411577
exp	c_1086	0127_0001	650	500688	175170	202365	228810	254601	279437	302741	323857	343251	360644	375798	389516	401553	411394	419869	427230	433014	437940	441852	445029	447652	449673	451186	452440	453449	454175	454768	455200	455557	455826	456029	456177	456301	456401	456497	456584	456671	456732	456825	456901	457014
exp	c_1086	0168_0001	800	345654	120914	139104	157465	174774	192110	207656	222982	236310	248349	259170	268622	276717	283868	289765	294750	298953	302328	305163	307358	309183	310550	311688	312539	313149	313616	313969	314260	314487	314629	314753	314832	314915	314977	315026	315080	315121	315158	315202	315244	315285
exp	c_2198	0183_0001	400	655762	215923	249147	281483	312480	342387	369226	396382	419092	440283	458671	474775	488969	500946	511407	519911	527295	532841	537620	541508	544506	546825	548820	550266	551490	552354	553068	553586	553988	554318	554522	554688	554829	554926	554998	555048	555096	555138	555162	555188	555209
exp	c_2198	0103_0001	550	436457	141869	164133	185495	206164	226282	244700	261749	277778	291976	304215	315252	324824	332946	339771	345453	350363	354258	357474	360027	361992	363626	364930	365868	366627	367212	367615	367963	368224	368416	368554	368665	368741	368811	368858	368900	368925	368950	368977	369001	369034
exp	c_2198	0130_0001	650	530869	172197	197772	223586	249711	273781	296667	317575	335994	353602	368972	381880	393622	403304	411622	418793	424617	429407	433172	436238	438777	440732	442207	443400	444337	445062	445629	446035	446347	446594	446775	446917	447045	447154	447265	447366	447493	447600	447737	447851	448003
exp	c_2198	0170_0001	800	479679	154582	178700	202052	225135	246771	267269	286148	303459	318952	332402	344844	355041	364034	371694	378128	383305	387689	391157	394001	396275	398066	399446	400450	401275	401923	402423	402776	403043	403249	403416	403548	403653	403739	403810	403866	403930	404011	404101	404205	404297
exp	c_54	0179_0001	400	569503	209201	239603	272837	302352	333079	359716	385087	406960	427901	445907	462271	475678	487463	497435	505745	512856	518438	523243	526706	529728	531942	533863	535275	536320	537117	537746	538234	538592	538860	539043	539184	539278	539380	539433	539485	539525	539560	539574	539589	539600
exp	c_54	0099_0001	550	476323	173707	199834	226795	252251	276913	299743	320254	339187	356397	371708	384785	396529	406275	414946	422014	427916	432541	436509	439668	442260	444233	445732	446882	447813	448544	449090	449460	449790	450006	450184	450298	450384	450467	450526	450561	450591	450617	450637	450657	450686
exp	c_54	0126_0001	650	538037	195616	225747	255872	284330	311943	337835	361611	383273	402590	419668	434370	447737	458990	468421	476457	482997	488221	492690	496404	499218	501460	503244	504593	505686	506550	507170	507607	507916	508161	508364	508541	508675	508771	508856	508943	509014	509075	509141	509208	509299
exp	c_54	0166_0001	800	481459	173977	201135	227432	253350	277924	301318	322794	342141	359629	375284	388866	400554	410725	419269	426404	432324	437446	441374	444589	447056	449008	450509	451747	452686	453372	453917	454344	454636	454868	455048	455177	455275	455327	455387	455442	455484	455537	455591	455642	455687
exp	empty	0187_0001	400	574279	218799	251863	286291	317340	348140	376490	402686	426740	447982	466935	483655	497858	510371	520524	529352	536478	542527	547492	551324	554356	556798	558646	560238	561375	562288	562975	563515	563926	564234	564460	564624	564741	564835	564892	564938	564977	564997	565022	565041	565056
exp	empty	0096_0001	550	453729	171688	197402	223813	249100	273526	295864	316660	335459	352903	367661	381008	392307	402291	410606	417688	423374	428083	431912	435106	437510	439466	441047	442217	443099	443799	444365	444785	445049	445271	445468	445593	445682	445751	445801	445834	445867	445891	445914	445928	445943
exp	empty	0124_0001	650	522451	198328	228006	258076	287526	314140	340516	364892	386805	406426	424128	438813	451800	463295	472785	480977	487523	493074	497436	501052	503913	506050	507811	509178	510181	510964	511645	512107	512475	512744	512940	513068	513164	513268	513340	513388	513436	513487	513528	513575	513613
exp	empty	0173_0001	800	395451	148476	171667	194005	216487	237754	257073	275047	291725	306647	319919	331393	341296	349987	357453	363613	368859	373013	376496	379200	381388	383110	384467	385486	386267	386933	387394	387689	387956	388174	388326	388437	388517	388587	388638	388673	388697	388719	388749	388772	388788
